0.447956,122.926834,128.689435
354.813698,81.435222,177.602027
5.025452,94.142349,135.398688
8.287145,98.322500,61.418685
3.922729,78.859411,51.800811
260.669225,67.570590,15.693883
0.447956,122.926834,128.689435
354.813698,81.435222,177.602027
179.315612,87.810980,32.458272
174.492329,90.424871,163.052998
185.380867,87.079732,6.770730
183.239883,85.275046,104.310645
184.150100,88.223633,115.219342
11.830500,111.117640,156.308972
5.025452,94.142349,135.398688
53.967137,147.581055,174.944535
169.102503,144.092142,12.822066
8.287145,98.322500,61.418685
3.922729,78.859411,51.800811
174.492329,90.424871,163.052998
184.150100,88.223633,115.219342
53.967137,147.581055,174.944535
5.817129,89.233032,45.938239
0.447956,122.926834,128.689435
354.813698,81.435222,177.602027
5.025452,94.142349,135.398688
8.287145,98.322500,61.418685
3.922729,78.859411,51.800811
46.860641,76.362594,2.876984
348.028720,136.099437,162.701351
6.125384,90.868681,82.150575
3.567746,89.354369,140.530353
184.160652,86.060713,158.875145
359.958625,112.089317,24.393781
291.682126,113.765027,75.888640
3.309586,76.127327,134.902949
5.817129,89.233032,45.938239
260.669225,67.570590,15.693883
174.919214,82.747258,129.063846
10.073024,91.089317,96.284170
0.447956,122.926834,128.689435
34.947757,24.253419,13.398940
354.813698,81.435222,177.602027
179.315612,87.810980,32.458272
174.492329,90.424871,163.052998
185.380867,87.079732,6.770730
280.472566,5.446047,38.214559
61.985631,106.893911,95.389310
183.239883,85.275046,104.310645
184.150100,88.223633,115.219342
2.135131,99.134648,51.336319
181.829775,84.240558,61.784039
127.730732,121.854290,6.358524
11.830500,111.117640,156.308972
5.025452,94.142349,135.398688
53.967137,147.581055,174.944535
169.102503,144.092142,12.822066
97.891294,165.326476,71.427594
63.420796,80.520799,129.441908
274.319439,29.057552,170.267538
8.287145,98.322500,61.418685
275.080617,117.836037,159.308210
3.922729,78.859411,51.800811
46.860641,76.362594,2.876984
182.345708,90.228442,61.007206
5.117475,96.846327,43.202216
3.567746,89.354369,140.530353
291.682126,113.765027,75.888640
174.919214,82.747258,129.063846
174.492329,90.424871,163.052998
184.150100,88.223633,115.219342
127.730732,121.854290,6.358524
53.967137,147.581055,174.944535
63.420796,80.520799,129.441908
274.319439,29.057552,170.267538
275.080617,117.836037,159.308210
5.117475,96.846327,43.202216
3.567746,89.354369,140.530353
359.958625,112.089317,24.393781
174.919214,82.747258,129.063846
10.073024,91.089317,96.284170
181.829775,84.240558,61.784039
63.420796,80.520799,129.441908
5.117475,96.846327,43.202216
3.567746,89.354369,140.530353
174.919214,82.747258,129.063846
63.420796,80.520799,129.441908
5.117475,96.846327,43.202216
132.988551,116.131382,96.947002
183.276079,87.092641,156.906432
126.356907,159.828956,173.883832
0.447956,122.926834,128.689435
354.813698,81.435222,177.602027
65.142445,129.793581,126.923126
332.253890,44.444174,155.102263
174.793254,97.447275,135.862456
5.025452,94.142349,135.398688
8.287145,98.322500,61.418685
4.208681,64.614727,145.080054
3.922729,78.859411,51.800811
359.253551,78.933084,56.912293
19.532998,105.967626,71.003975
108.082107,164.619548,47.525116
358.727869,90.315509,47.684179
52.581142,101.698657,140.007151
260.669225,67.570590,15.693883
132.988551,116.131382,96.947002
183.276079,87.092641,156.906432
181.777347,88.748363,89.791757
179.180329,92.532372,59.278044
126.356907,159.828956,173.883832
0.447956,122.926834,128.689435
186.853228,72.716816,94.499037
354.813698,81.435222,177.602027
179.315612,87.810980,32.458272
146.791069,28.322631,116.951918
174.492329,90.424871,163.052998
185.380867,87.079732,6.770730
66.236752,90.762041,17.625701
182.979385,96.405874,179.740600
183.239883,85.275046,104.310645
170.629269,79.161586,129.602001
8.720553,92.851629,64.463963
184.150100,88.223633,115.219342
181.761243,84.354454,117.339560
65.142445,129.793581,126.923126
332.253890,44.444174,155.102263
11.830500,111.117640,156.308972
181.991677,90.459359,155.276931
174.793254,97.447275,135.862456
231.291013,48.992009,148.811746
296.623471,65.885070,61.250760
5.025452,94.142349,135.398688
53.967137,147.581055,174.944535
200.609775,114.568037,72.179096
169.102503,144.092142,12.822066
60.635712,165.114674,164.385235
349.551627,134.449909,4.274243
231.105019,27.511649,150.738559
2.576605,92.465772,9.619693
8.287145,98.322500,61.418685
4.208681,64.614727,145.080054
3.922729,78.859411,51.800811
242.632560,140.149612,27.172357
43.442692,110.936334,47.799065
359.253551,78.933084,56.912293
280.992890,30.378557,38.877019
181.777347,88.748363,89.791757
186.853228,72.716816,94.499037
174.492329,90.424871,163.052998
182.979385,96.405874,179.740600
8.720553,92.851629,64.463963
184.150100,88.223633,115.219342
181.761243,84.354454,117.339560
181.991677,90.459359,155.276931
53.967137,147.581055,174.944535
231.105019,27.511649,150.738559
280.992890,30.378557,38.877019
184.977299,143.079999,0.370232
213.065499,169.887003,137.297890
246.019380,119.487692,144.940699
5.817129,89.233032,45.938239
132.988551,116.131382,96.947002
357.550453,98.375053,73.425374
183.276079,87.092641,156.906432
188.346894,94.647823,23.516394
126.356907,159.828956,173.883832
350.589733,23.423241,148.771578
0.447956,122.926834,128.689435
252.161819,87.256008,141.726224
354.813698,81.435222,177.602027
42.668478,8.072005,138.637605
182.178146,88.342818,146.541334
162.139565,49.336429,94.409743
293.427985,148.485290,176.060014
342.852318,104.364862,36.169708
27.581521,119.160924,139.652836
87.906912,61.961772,172.275126
65.142445,129.793581,126.923126
332.253890,44.444174,155.102263
174.793254,97.447275,135.862456
5.025452,94.142349,135.398688
242.095913,144.499285,48.920888
190.380019,50.949929,168.034591
8.287145,98.322500,61.418685
4.208681,64.614727,145.080054
261.129754,159.694147,74.665261
3.922729,78.859411,51.800811
46.860641,76.362594,2.876984
149.642751,95.537573,179.798342
314.305599,161.734433,172.916597
172.959597,102.607717,115.491617
359.253551,78.933084,56.912293
3.254981,92.842398,165.964428
184.977299,143.079999,0.370232
19.532998,105.967626,71.003975
108.082107,164.619548,47.525116
213.065499,169.887003,137.297890
246.019380,119.487692,144.940699
96.772213,108.375843,144.519461
348.028720,136.099437,162.701351
6.125384,90.868681,82.150575
358.727869,90.315509,47.684179
3.567746,89.354369,140.530353
2.918526,75.430432,55.974316
184.160652,86.060713,158.875145
52.581142,101.698657,140.007151
359.958625,112.089317,24.393781
291.682126,113.765027,75.888640
3.309586,76.127327,134.902949
5.817129,89.233032,45.938239
260.669225,67.570590,15.693883
174.919214,82.747258,129.063846
132.988551,116.131382,96.947002
357.550453,98.375053,73.425374
183.276079,87.092641,156.906432
10.073024,91.089317,96.284170
181.777347,88.748363,89.791757
179.180329,92.532372,59.278044
188.346894,94.647823,23.516394
126.356907,159.828956,173.883832
350.589733,23.423241,148.771578
0.447956,122.926834,128.689435
215.146341,110.906378,103.479447
289.579325,94.965616,40.668750
20.809324,127.876929,135.878217
35.074994,124.132044,54.062416
189.849230,82.984272,38.549356
34.947757,24.253419,13.398940
7.993416,43.093907,150.125272
186.853228,72.716816,94.499037
184.131053,87.152397,37.167546
172.020977,124.402096,69.072386
177.256979,144.227674,41.904252
252.161819,87.256008,141.726224
171.791646,90.130704,66.291470
337.566639,146.535742,113.727831
3.398396,95.325314,149.476308
354.813698,81.435222,177.602027
179.315612,87.810980,32.458272
315.342143,69.720772,124.082000
72.339708,69.376477,69.164008
42.668478,8.072005,138.637605
359.902838,83.223705,29.277246
146.791069,28.322631,116.951918
174.492329,90.424871,163.052998
335.253152,150.846346,168.310389
185.380867,87.079732,6.770730
5.983860,93.325354,154.081495
280.472566,5.446047,38.214559
266.260973,37.304945,35.923740
106.218351,104.054063,150.553000
61.985631,106.893911,95.389310
182.178146,88.342818,146.541334
66.236752,90.762041,17.625701
182.979385,96.405874,179.740600
183.239883,85.275046,104.310645
162.139565,49.336429,94.409743
293.427985,148.485290,176.060014
171.455565,77.330051,19.947739
177.095638,104.005762,42.236062
342.852318,104.364862,36.169708
197.916218,115.793409,167.916666
27.581521,119.160924,139.652836
87.906912,61.961772,172.275126
170.629269,79.161586,129.602001
8.720553,92.851629,64.463963
184.150100,88.223633,115.219342
170.031107,131.054000,150.421697
1.894552,91.877484,131.415465
181.761243,84.354454,117.339560
2.135131,99.134648,51.336319
65.142445,129.793581,126.923126
332.253890,44.444174,155.102263
181.829775,84.240558,61.784039
17.023735,153.512273,15.074286
127.730732,121.854290,6.358524
358.183170,24.317108,156.320070
148.908450,72.813923,142.801888
130.035564,124.565443,66.481331
115.495131,72.477500,30.246704
11.830500,111.117640,156.308972
181.991677,90.459359,155.276931
174.793254,97.447275,135.862456
8.627028,62.591030,135.059397
231.291013,48.992009,148.811746
296.623471,65.885070,61.250760
6.609243,92.138231,19.757027
184.150553,88.541527,104.749406
5.025452,94.142349,135.398688
10.304591,95.977693,147.429986
53.967137,147.581055,174.944535
242.095913,144.499285,48.920888
211.392488,153.709219,8.051224
311.002274,51.578208,144.200360
200.609775,114.568037,72.179096
169.102503,144.092142,12.822066
60.635712,165.114674,164.385235
58.497913,165.155409,47.781978
349.551627,134.449909,4.274243
3.397209,90.541159,167.612126
290.124993,75.594737,154.441946
122.570452,69.489187,34.286098
2.794874,98.654356,83.236465
97.891294,165.326476,71.427594
63.420796,80.520799,129.441908
274.319439,29.057552,170.267538
231.105019,27.511649,150.738559
3.483768,101.607709,1.761278
182.866912,88.195615,159.839765
190.380019,50.949929,168.034591
2.576605,92.465772,9.619693
330.825694,111.663407,174.822134
3.516385,92.214979,51.084432
8.287145,98.322500,61.418685
4.208681,64.614727,145.080054
189.716145,78.611878,125.287601
9.569850,97.596970,117.907246
3.565125,92.829090,130.736778
275.080617,117.836037,159.308210
261.129754,159.694147,74.665261
3.922729,78.859411,51.800811
4.369646,53.397879,93.380242
92.154828,61.061846,133.464515
333.651006,129.047912,66.711888
242.632560,140.149612,27.172357
43.442692,110.936334,47.799065
46.860641,76.362594,2.876984
186.137518,24.467253,44.047845
72.004040,66.668927,22.570192
182.345708,90.228442,61.007206
359.943460,108.587697,55.082724
5.117475,96.846327,43.202216
149.642751,95.537573,179.798342
117.219445,81.192821,112.941159
215.539179,59.169823,107.157915
184.198565,89.200078,20.699456
55.014452,165.683440,147.834282
314.305599,161.734433,172.916597
172.959597,102.607717,115.491617
184.709472,89.914535,57.498021
351.433887,87.361697,26.672164
3.804214,93.863028,41.693704
359.253551,78.933084,56.912293
3.254981,92.842398,165.964428
280.992890,30.378557,38.877019
96.772213,108.375843,144.519461
3.567746,89.354369,140.530353
2.918526,75.430432,55.974316
291.682126,113.765027,75.888640
174.919214,82.747258,129.063846
181.777347,88.748363,89.791757
215.146341,110.906378,103.479447
186.853228,72.716816,94.499037
184.131053,87.152397,37.167546
172.020977,124.402096,69.072386
337.566639,146.535742,113.727831
72.339708,69.376477,69.164008
174.492329,90.424871,163.052998
266.260973,37.304945,35.923740
182.979385,96.405874,179.740600
177.095638,104.005762,42.236062
8.720553,92.851629,64.463963
184.150100,88.223633,115.219342
1.894552,91.877484,131.415465
181.761243,84.354454,117.339560
17.023735,153.512273,15.074286
127.730732,121.854290,6.358524
130.035564,124.565443,66.481331
181.991677,90.459359,155.276931
53.967137,147.581055,174.944535
211.392488,153.709219,8.051224
58.497913,165.155409,47.781978
3.397209,90.541159,167.612126
290.124993,75.594737,154.441946
122.570452,69.489187,34.286098
2.794874,98.654356,83.236465
63.420796,80.520799,129.441908
274.319439,29.057552,170.267538
231.105019,27.511649,150.738559
3.483768,101.607709,1.761278
275.080617,117.836037,159.308210
5.117475,96.846327,43.202216
280.992890,30.378557,38.877019
213.065499,169.887003,137.297890
357.550453,98.375053,73.425374
188.346894,94.647823,23.516394
350.589733,23.423241,148.771578
87.906912,61.961772,172.275126
3.254981,92.842398,165.964428
213.065499,169.887003,137.297890
3.567746,89.354369,140.530353
359.958625,112.089317,24.393781
174.919214,82.747258,129.063846
357.550453,98.375053,73.425374
10.073024,91.089317,96.284170
188.346894,94.647823,23.516394
350.589733,23.423241,148.771578
215.146341,110.906378,103.479447
20.809324,127.876929,135.878217
35.074994,124.132044,54.062416
184.131053,87.152397,37.167546
337.566639,146.535742,113.727831
335.253152,150.846346,168.310389
266.260973,37.304945,35.923740
177.095638,104.005762,42.236062
87.906912,61.961772,172.275126
170.031107,131.054000,150.421697
181.829775,84.240558,61.784039
115.495131,72.477500,30.246704
8.627028,62.591030,135.059397
6.609243,92.138231,19.757027
3.397209,90.541159,167.612126
290.124993,75.594737,154.441946
2.794874,98.654356,83.236465
63.420796,80.520799,129.441908
3.483768,101.607709,1.761278
189.716145,78.611878,125.287601
3.565125,92.829090,130.736778
4.369646,53.397879,93.380242
359.943460,108.587697,55.082724
5.117475,96.846327,43.202216
184.198565,89.200078,20.699456
55.014452,165.683440,147.834282
184.709472,89.914535,57.498021
3.254981,92.842398,165.964428
3.567746,89.354369,140.530353
174.919214,82.747258,129.063846
215.146341,110.906378,103.479447
184.131053,87.152397,37.167546
337.566639,146.535742,113.727831
266.260973,37.304945,35.923740
177.095638,104.005762,42.236062
3.397209,90.541159,167.612126
290.124993,75.594737,154.441946
2.794874,98.654356,83.236465
63.420796,80.520799,129.441908
3.483768,101.607709,1.761278
5.117475,96.846327,43.202216
332.253890,44.444174,155.102263
359.253551,78.933084,56.912293
186.853228,72.716816,94.499037
66.236752,90.762041,17.625701
181.761243,84.354454,117.339560
332.253890,44.444174,155.102263
181.991677,90.459359,155.276931
231.291013,48.992009,148.811746
296.623471,65.885070,61.250760
43.442692,110.936334,47.799065
359.253551,78.933084,56.912293
186.853228,72.716816,94.499037
181.761243,84.354454,117.339560
181.991677,90.459359,155.276931
184.977299,143.079999,0.370232
246.019380,119.487692,144.940699
188.346894,94.647823,23.516394
350.589733,23.423241,148.771578
293.427985,148.485290,176.060014
332.253890,44.444174,155.102263
190.380019,50.949929,168.034591
149.642751,95.537573,179.798342
172.959597,102.607717,115.491617
359.253551,78.933084,56.912293
3.254981,92.842398,165.964428
184.977299,143.079999,0.370232
246.019380,119.487692,144.940699
188.346894,94.647823,23.516394
350.589733,23.423241,148.771578
215.146341,110.906378,103.479447
7.993416,43.093907,150.125272
186.853228,72.716816,94.499037
315.342143,69.720772,124.082000
72.339708,69.376477,69.164008
359.902838,83.223705,29.277246
335.253152,150.846346,168.310389
66.236752,90.762041,17.625701
293.427985,148.485290,176.060014
170.031107,131.054000,150.421697
1.894552,91.877484,131.415465
181.761243,84.354454,117.339560
332.253890,44.444174,155.102263
358.183170,24.317108,156.320070
148.908450,72.813923,142.801888
130.035564,124.565443,66.481331
181.991677,90.459359,155.276931
231.291013,48.992009,148.811746
296.623471,65.885070,61.250760
6.609243,92.138231,19.757027
184.150553,88.541527,104.749406
10.304591,95.977693,147.429986
211.392488,153.709219,8.051224
3.397209,90.541159,167.612126
290.124993,75.594737,154.441946
2.794874,98.654356,83.236465
190.380019,50.949929,168.034591
3.516385,92.214979,51.084432
92.154828,61.061846,133.464515
43.442692,110.936334,47.799065
359.943460,108.587697,55.082724
149.642751,95.537573,179.798342
172.959597,102.607717,115.491617
184.709472,89.914535,57.498021
351.433887,87.361697,26.672164
359.253551,78.933084,56.912293
3.254981,92.842398,165.964428
215.146341,110.906378,103.479447
186.853228,72.716816,94.499037
