-2.269735,-21.531870,-4.624092
-8.471520,-16.941900,-9.652805
-3.803031,-23.423151,-18.730063
-2.269735,78.468130,-4.624092
-2.772528,31.794339,-16.420753
-8.471520,83.058100,-9.652805
-26.087571,19.632098,-5.851669
-12.188688,38.743628,-9.657389
-3.803031,76.576849,-18.730063
-26.087571,119.632098,-5.851669
97.730265,-21.531870,-4.624092
35.784830,-23.636970,-2.014175
71.508322,-6.105684,-5.527606
5.760361,-11.609258,-14.025082
91.528480,-16.941900,-9.652805
11.584265,-11.970099,-5.577467
45.556382,-3.437591,-26.131950
24.209475,-8.934285,-6.738085
59.347640,-3.672514,-12.928982
96.196969,-23.423151,-18.730063
49.751293,-1.271122,-2.091515
37.263144,-3.789240,-15.066846
20.143328,-22.122618,-25.083038
27.579149,48.606884,-18.615180
42.416461,23.061951,-5.343991
97.730265,78.468130,-4.624092
5.640976,68.696514,-12.888219
61.854822,57.624711,-11.964651
35.784830,76.363030,-2.014175
97.227472,31.794339,-16.420753
71.508322,93.894316,-5.527606
19.824018,64.261981,-25.057630
25.373380,38.377191,-21.999347
5.760361,88.390742,-14.025082
45.794791,35.515854,-4.158016
47.472370,61.862556,-16.649906
91.528480,83.058100,-9.652805
9.433474,22.093665,-0.188038
73.912429,19.632098,-5.851669
53.542521,60.437958,-5.262402
68.825161,22.807272,-21.787038
87.811312,38.743628,-9.657389
63.305371,4.709062,-20.758354
4.459420,55.864569,-22.585064
11.584265,88.029901,-5.577467
45.556382,96.562409,-26.131950
53.296146,16.752816,-3.553505
44.756446,46.990770,-11.207573
66.039673,55.002421,-5.825704
12.878271,25.032586,-11.619102
69.277002,43.676278,-15.252399
24.209475,91.065715,-6.738085
16.460947,43.104621,-12.565206
1.634019,58.022858,-4.737393
56.632585,60.720251,-24.030325
59.347640,96.327486,-12.928982
57.982378,34.033780,-26.240789
96.196969,76.576849,-18.730063
49.751293,98.728878,-2.091515
37.263144,96.210760,-15.066846
20.143328,77.877382,-25.083038
42.416461,123.061951,-5.343991
9.433474,122.093665,-0.188038
73.912429,119.632098,-5.851669
68.825161,122.807272,-21.787038
63.305371,104.709062,-20.758354
53.296146,116.752816,-3.553505
12.878271,125.032586,-11.619102
105.760361,-11.609258,-14.025082
111.584265,-11.970099,-5.577467
124.209475,-8.934285,-6.738085
120.143328,-22.122618,-25.083038
105.640976,68.696514,-12.888219
119.824018,64.261981,-25.057630
125.373380,38.377191,-21.999347
105.760361,88.390742,-14.025082
109.433474,22.093665,-0.188038
104.459420,55.864569,-22.585064
111.584265,88.029901,-5.577467
112.878271,25.032586,-11.619102
124.209475,91.065715,-6.738085
116.460947,43.104621,-12.565206
101.634019,58.022858,-4.737393
120.143328,77.877382,-25.083038
109.433474,122.093665,-0.188038
112.878271,125.032586,-11.619102
-2.269735,-21.531870,95.375908
-7.871370,-18.597983,38.656691
-17.084266,-0.036446,60.419607
-8.471520,-16.941900,90.347195
-20.671091,-3.481681,33.286704
-13.344976,-5.208966,20.269012
-7.016983,-23.600860,49.550280
-22.881935,-11.494109,62.324746
-14.091497,-2.297304,54.566239
-3.803031,-23.423151,81.269937
-6.531961,-3.314586,6.707035
-16.068015,-23.983255,25.464526
-13.668879,-9.838739,3.439469
-13.716065,4.287819,5.232094
-2.269735,78.468130,95.375908
-0.366504,39.785062,28.705981
-2.772528,31.794339,83.579247
-21.839242,37.600539,71.587569
-7.871370,81.402017,38.656691
-9.077089,40.313323,41.502520
-24.729377,41.316106,18.883778
-17.084266,99.963554,60.419607
-8.946442,47.767219,49.392588
-22.187582,14.808043,5.971602
-7.192008,20.369058,20.723488
-8.471520,83.058100,90.347195
-20.671091,96.518319,33.286704
-21.092562,54.884122,15.940381
-1.988916,62.640956,55.946639
-25.749696,15.332795,68.932950
-26.087571,19.632098,94.148331
-13.344976,94.791034,20.269012
-19.901103,54.389237,32.282288
-7.016983,76.399140,49.550280
-8.103766,70.091151,52.710879
-4.483487,61.683692,22.548683
-11.071340,22.852007,4.742645
-12.188688,38.743628,90.342611
-7.101102,72.591521,42.475477
-22.881935,88.505891,62.324746
-14.091497,97.702696,54.566239
-24.078200,2.645630,20.365635
-7.897388,30.306350,51.172361
-4.009247,50.566735,1.906258
-8.309207,9.235198,42.021328
-5.707423,3.327020,71.987758
-1.589439,36.121580,19.886977
-4.086470,23.382756,61.399225
-3.803031,76.576849,81.269937
-15.115379,58.556477,8.228935
-7.651752,8.924044,35.924959
-6.531961,96.685414,6.707035
-16.068015,76.016745,25.464526
-18.739277,23.824233,46.969582
-13.668879,90.161261,3.439469
-13.716065,104.287819,5.232094
-22.187582,114.808043,5.971602
-7.192008,120.369058,20.723488
-25.749696,115.332795,68.932950
-26.087571,119.632098,94.148331
-11.071340,122.852007,4.742645
-24.078200,102.645630,20.365635
-8.309207,109.235198,42.021328
-5.707423,103.327020,71.987758
-4.086470,123.382756,61.399225
-7.651752,108.924044,35.924959
-18.739277,123.824233,46.969582
55.009723,-5.076598,41.065534
97.730265,-21.531870,95.375908
35.784830,-23.636970,97.985825
71.508322,-6.105684,94.472394
24.048815,-17.663004,0.476228
0.337418,-9.748342,27.673068
92.128630,-18.597983,38.656691
11.681847,-6.053168,64.622522
5.760361,-11.609258,85.974918
66.508838,-11.588409,51.267634
82.915734,-0.036446,60.419607
50.137665,-7.194344,32.336629
91.528480,-16.941900,90.347195
79.328909,-3.481681,33.286704
17.110674,-22.820028,38.530795
50.907740,-14.475233,26.979009
86.655024,-5.208966,20.269012
71.664986,-7.039188,71.979162
92.983017,-23.600860,49.550280
46.228706,-24.641591,44.966639
67.044995,-11.263183,3.200001
77.118065,-11.494109,62.324746
6.077064,-8.699260,12.086260
11.584265,-11.970099,94.422533
85.908503,-2.297304,54.566239
20.852998,-8.111509,62.638930
45.556382,-3.437591,73.868050
36.778057,-6.157976,6.203145
43.003238,-13.617422,52.108806
71.269238,-18.892604,69.326307
52.510246,-3.868489,27.353393
